cv	end	hash	start	dataset	estimator	estimator	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results
9	2023-09-24 22:50:09.945748	47d649a1158d9e77a8fb72aab313aaeb56839d458ee3ed5e81eb6a78ae37b212	2023-09-24 21:12:49.179980	kiba	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.9891365662098488	0.8695680785691269	0.7468817920399564	0.7888943571963741	0.8106639915741699	0.5923192458087809	0.7373325168625587	0.7888943571963742	0.8997955329390543	0.8695680785691269	0.7888943571963742	0.7888943571963742	0.9985646427300224	0.4164455014952717	0.6877849840977884	0.584389199748409	0.616018884862187	0.6509764723266394	0.3058696084214874	0.6245523141871596	0.616018884862187	0.7952958410739627	0.6877849840977884	0.616018884862187	0.616018884862187	0.7439197643299145	0.6527638430519525	0.7725070004342519	0.6206173927542316	0.6454038935870331	0.6791405710441636	0.4364344174866672	0.6747432180305425	0.6454038935870331	0.8665864170403089	0.7725070004342519	0.6454038935870331	0.6454038935870331	0.8984363163731627	0.3228928303347117	0.5996063833894087	0.4607419691061897	0.466075225943647	0.4908847598387077	0.17684138449914824	0.5784911423530835	0.466075225943647	0.7524735432663524	0.5996063833894087	0.466075225943647	0.466075225943647	0.6536011856076008	5479.153934240341	38.17659306526184	0.5346046722736121	0.7301459922660202	0.6025032962513203	0.6307113892246101	0.6650585216854015	0.3711520129540773	0.6496477661088511	0.6307113892246101	0.8309411290571358	0.7301459922660202	0.6307113892246101	0.6307113892246101	0.8211780403515385	5517.330527305603
10	2023-09-24 22:50:09.945748	47d649a1158d9e77a8fb72aab313aaeb56839d458ee3ed5e81eb6a78ae37b212	2023-09-24 21:12:49.179980	kiba	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.9892650071635587	0.86780386733986	0.7512837120949354	0.7886335923841984	0.8090055463860854	0.5984585974079285	0.7434399992867142	0.7886335923841984	0.8970899237615478	0.86780386733986	0.7886335923841984	0.7886335923841984	0.9985166552198097	0.42274878110188796	0.714602400761227	0.580085084714647	0.6205295297624984	0.6634884832140321	0.3298549353592707	0.6267510032447489	0.6205295297624984	0.8331102388446969	0.714602400761227	0.6205295297624984	0.6205295297624985	0.7797626702361493	0.6597587343221398	0.7702160666078501	0.6254321864640296	0.6465821000704721	0.6773739437075068	0.44146063414859077	0.680307090867496	0.6465821000704721	0.8619859953461163	0.7702160666078501	0.6465821000704721	0.6465821000704721	0.8967201476356517	0.3249131325938158	0.6332816999646229	0.44584778155066535	0.4516214779372674	0.48104252065727665	0.22971736835433743	0.5989822108692512	0.4516214779372674	0.8183016421905299	0.6332816999646229	0.4516214779372674	0.4516214779372674	0.7139943651136699	5556.711672782898	35.27432370185852	0.5412537577120139	0.7424092336845386	0.6027586355893384	0.6335558149164853	0.6704312134607695	0.38565778475393075	0.6535290470561224	0.6335558149164853	0.8475481170954067	0.7424092336845386	0.6335558149164853	0.6335558149164853	0.8382414089359005	5591.9859964847565
11	2023-09-24 22:50:09.945748	47d649a1158d9e77a8fb72aab313aaeb56839d458ee3ed5e81eb6a78ae37b212	2023-09-24 21:12:49.179980	kiba	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.9891950988297852	0.8639005378794785	0.7408294445365715	0.7806821019847507	0.8029713567264644	0.584692273724647	0.7348616032181581	0.7806821019847507	0.8969812937154041	0.8639005378794785	0.7806821019847507	0.7806821019847507	0.9985199131556859	0.37671060165718473	0.717120399188619	0.5972539001365389	0.630714499451408	0.6671457433301821	0.34683161009496144	0.6385085950129471	0.630714499451408	0.8218841867758783	0.717120399188619	0.630714499451408	0.630714499451408	0.7589504642705617	0.6454856576227778	0.7624654080886835	0.6107583243737831	0.631771934460888	0.664437088930682	0.42602090605142173	0.6728740310147368	0.631771934460888	0.8622317411382885	0.7624654080886835	0.631771934460888	0.631771934460888	0.8925385830120396	0.29839263385982284	0.6279952323092713	0.4525736562440821	0.45624003189792667	0.47910315153552224	0.2283011723595934	0.6018034507231199	0.4562400318979266	0.8029690253433583	0.6279952323092713	0.4562400318979266	0.4562400318979266	0.6767903356273393	5406.846638917923	43.666521310806274	0.5110981296399812	0.7397929036386512	0.604006112255161	0.6312432169561479	0.665791416130432	0.3864262580731916	0.655691313013842	0.6312432169561479	0.8420579639570833	0.7397929036386512	0.6312432169561479	0.6312432169561479	0.8257445236413006	5450.513160228729
12	2023-09-24 22:50:09.945748	47d649a1158d9e77a8fb72aab313aaeb56839d458ee3ed5e81eb6a78ae37b212	2023-09-24 21:12:49.179980	kiba	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.9920722107921889	0.8749139289526828	0.7625394099430568	0.8001395534290272	0.8190245702462712	0.61325419052143	0.7507780274012964	0.8001395534290271	0.8997587829067785	0.8749139289526828	0.8001395534290271	0.8001395534290271	0.9988916399033672	0.44968472385764136	0.714063182234197	0.5800402336365315	0.6070728840125392	0.6443484606453961	0.3429419714697005	0.6373533675525457	0.6070728840125392	0.8274635138719932	0.714063182234197	0.6070728840125392	0.6070728840125392	0.7943065164164114	0.6431204872428469	0.7748866689160614	0.622533550945755	0.6535059977584695	0.6897493037502442	0.43114849523453674	0.6690596943787841	0.6535059977584695	0.867405617066387	0.7748866689160614	0.6535059977584695	0.6535059977584695	0.8934186899953188	0.33052018823265383	0.6281356997533691	0.44805608394799834	0.4557678466269711	0.4889179673485672	0.21695230555506953	0.5918329220042806	0.4557678466269711	0.8103955837783376	0.6281356997533691	0.4557678466269711	0.4557678466269711	0.7097828691650587	5534.487439870834	37.84964060783386	0.5464026055502441	0.7444749255751292	0.6012868922911432	0.6302894408855044	0.6670488821978202	0.3870452333521186	0.6532065309656649	0.6302894408855044	0.8474345654691902	0.7444749255751292	0.6302894408855044	0.6302894408855044	0.8438626032058651	5572.337080478668
13	2023-09-24 22:50:09.945748	47d649a1158d9e77a8fb72aab313aaeb56839d458ee3ed5e81eb6a78ae37b212	2023-09-24 21:12:49.179980	kiba	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.9913203154670909	0.8740162150570994	0.7572289432872165	0.7972970988959361	0.8172891841263864	0.6060279066810673	0.7454905756025623	0.7972970988959361	0.9004766962633082	0.8740162150570994	0.7972970988959361	0.7972970988959361	0.9988334880462933	0.4172051155865804	0.6838860349852142	0.5840523097382961	0.6135699096225412	0.6472036757304583	0.3024040990878605	0.6243273301755808	0.6135699096225412	0.7893706655418052	0.6838860349852142	0.6135699096225412	0.6135699096225412	0.7402481507085366	0.6366383926701641	0.7681742733292907	0.6097903225005907	0.6415648029654473	0.6801840760209703	0.41635854745464546	0.6616061431680293	0.6415648029654473	0.8677168680367947	0.7681742733292907	0.6415648029654473	0.6415648029654473	0.8886085160289704	0.3051736908664959	0.5942368609536139	0.4531806701874663	0.4627317820167116	0.49615105013259264	0.16054670873662005	0.5683788844018489	0.4627317820167116	0.7585777449704344	0.5942368609536139	0.4627317820167116	0.4627317820167116	0.6490033706697899	5544.3793523311615	37.94527745246887	0.5269217541283723	0.7260301541572525	0.5969213161194434	0.6275673562939943	0.6636938758757143	0.35938132327125294	0.642966736671805	0.6275673562939943	0.8285437667893	0.7260301541572525	0.6275673562939943	0.6275673562939943	0.8144283333687534	5582.32462978363
14	2023-09-24 22:50:09.945748	47d649a1158d9e77a8fb72aab313aaeb56839d458ee3ed5e81eb6a78ae37b212	2023-09-24 21:12:49.179980	kiba	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.9914673974741559	0.8727732489665843	0.7621239054007631	0.7977852654451492	0.8164098737827516	0.6128568961010301	0.751891448849819	0.7977852654451492	0.8981276750683942	0.8727732489665843	0.7977852654451492	0.7977852654451492	0.9987897541792676	0.4202459272663112	0.7130941907343189	0.5812049123342243	0.618365674286727	0.6596660028058661	0.33152335067228594	0.6289426657552692	0.618365674286727	0.8294183124617581	0.7130941907343189	0.618365674286727	0.618365674286727	0.7785126114952701	0.6407233350935497	0.7671075574374627	0.6168631297707805	0.6446869070208728	0.6800558064924666	0.4236031000791736	0.6679469387895344	0.6446869070208728	0.8627567278085267	0.7671075574374627	0.6446869070208728	0.6446869070208728	0.8864012996386265	0.31085415121613436	0.627767173383713	0.43929603232430164	0.45041446120043943	0.4910427248265534	0.20808439164050774	0.5847226891260312	0.45041446120043943	0.82023761592492	0.627767173383713	0.45041446120043943	0.45041446120043943	0.7091797128635866	5316.781737089157	47.32615327835083	0.5304846311799305	0.7401008740858908	0.5990340210525025	0.6315262906538	0.6698609046491664	0.3775632253757298	0.6484448022724019	0.6315262906538	0.8460875201351424	0.7401008740858908	0.6315262906538	0.6315262906538	0.8324569555669483	5364.107890367508
15	2023-09-24 22:50:09.945748	47d649a1158d9e77a8fb72aab313aaeb56839d458ee3ed5e81eb6a78ae37b212	2023-09-24 21:12:49.179980	kiba	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.9906622580647679	0.868574913674904	0.7517707430775397	0.7896112285647169	0.8100017058253728	0.5990523159840685	0.7434129833388542	0.7896112285647169	0.8975772829678829	0.868574913674904	0.7896112285647169	0.7896112285647169	0.998726198690493	0.3877546689121011	0.7168100432042979	0.5970076323547034	0.6277910685805422	0.6632202698471164	0.34898359000545165	0.6404334691939664	0.6277910685805422	0.820616212296708	0.7168100432042979	0.6277910685805422	0.6277910685805422	0.7600402165296791	0.6265079699498908	0.75897977934168	0.5996732171210855	0.627763558536693	0.6659968869196621	0.4060127483013603	0.6591305238214533	0.627763558536693	0.8642350216211804	0.75897977934168	0.627763558536693	0.627763558536693	0.8858218068990729	0.28921095976128786	0.6271287430586512	0.4525009461362719	0.4595026465594727	0.49057642800786105	0.21761651658545184	0.5931279330531452	0.4595026465594727	0.80448677519696	0.6271287430586512	0.4595026465594727	0.4595026465594727	0.6761244196722083	5480.738568544388	37.786877393722534	0.5071313194309959	0.7378949112729889	0.5983404247378945	0.6277773135586175	0.6646085783833893	0.37749816915340595	0.6497819965077098	0.6277773135586175	0.8424256169589441	0.7378949112729889	0.6277773135586175	0.6277773135586175	0.822931011714376	5518.52544593811
0	2023-09-24 22:50:11.394888	0fa9bdb8e69a2eadf107a0a2f9a1a146fc07191376ff6afe5411bd5c3d213f35	2023-09-24 22:50:09.984258	nuclear_receptors	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.8855012230231402	0.6685552407932012	0.3458686440677966	0.3842105263157894	0.48173227029438004	0.1867444727298376	0.5517241379310345	0.38421052631578945	0.9362976406533575	0.6685552407932012	0.38421052631578945	0.38421052631578945	0.9905177840730249	0.17299427432544645	0.5329349269588314	0.2217850606021301	0.23684210526315788	0.3178245887103075	0.03831427676545728	0.5111430625449317	0.23684210526315788	0.9107419879677627	0.5329349269588314	0.23684210526315788	0.23684210526315788	0.7156706507304117	0.22243562077169354	0.6507633587786259	0.31386333507411723	0.3464285714285714	0.4441242804919341	0.16432404759215047	0.5447761194029851	0.3464285714285714	0.9414712153518124	0.6507633587786259	0.3464285714285714	0.3464285714285714	0.7386556403731976	0.028744820304406726	0.42280701754385963	0.17453886341827488	0.19387755102040816	0.29314948071135905	-0.06868295951599089	0.4847222222222222	0.19387755102040816	0.9162981859410431	0.42280701754385963	0.19387755102040816	0.19387755102040816	0.3333333333333333	0.11451220512390137	0.34958434104919434	0.19771494754857	0.5918491428687287	0.26782419783812367	0.29163533834586464	0.3809744346011208	0.10131916217880388	0.5279595909739584	0.29163533834586464	0.9261066016597876	0.5918491428687287	0.29163533834586464	0.29163533834586464	0.7271631455518046	0.4640965461730957
1	2023-09-24 22:50:11.394888	0fa9bdb8e69a2eadf107a0a2f9a1a146fc07191376ff6afe5411bd5c3d213f35	2023-09-24 22:50:09.984258	nuclear_receptors	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.8979591836734694	0.6222067039106145	0.266360834988286	0.2881578947368421	0.37817475980530685	0.13558477301575375	0.5376068376068376	0.2881578947368421	0.9464597390913181	0.6222067039106145	0.2881578947368421	0.2881578947368421	0.9965083798882681	0.3477374957176092	0.5671369294605809	0.24466151749204906	0.24812030075187969	0.28616691661001664	0.10643472359927748	0.542183752216081	0.24812030075187969	0.8950598939731224	0.5671369294605809	0.24812030075187969	0.24812030075187969	0.8141078838174275	0.23092725502690453	0.6217228464419475	0.2528006763897696	0.2785714285714286	0.3786808889694115	0.12132589224012913	0.5302325581395348	0.2785714285714286	0.9563787375415281	0.6217228464419475	0.2785714285714286	0.2785714285714286	0.7457505041774705	0.41525926006877656	0.5611111111111111	0.1931214174048984	0.19387755102040816	0.21378906956216567	0.10601332478480467	0.5459770114942528	0.19387755102040816	0.9258737977949801	0.5611111111111111	0.19387755102040816	0.19387755102040816	0.8631944444444444	0.1119999885559082	0.3151111602783203	0.28933237537225687	0.5944298879512642	0.24873109694090934	0.2633458646616541	0.33242390278971407	0.1138803079197033	0.536208155177808	0.2633458646616541	0.9257193157573252	0.5944298879512642	0.2633458646616541	0.2633458646616541	0.779929193997449	0.4271111488342285
2	2023-09-24 22:50:11.394888	0fa9bdb8e69a2eadf107a0a2f9a1a146fc07191376ff6afe5411bd5c3d213f35	2023-09-24 22:50:09.984258	nuclear_receptors	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.9473684210526315	0.6717241379310345	0.3481125706731175	0.3889602053915276	0.4886703291144159	0.18706374101102807	0.5509433962264151	0.3889602053915276	0.9377431152663066	0.6717241379310345	0.3889602053915276	0.3889602053915276	0.9979310344827585	0.1993241258736029	0.5754310344827587	0.1971654374762824	0.20242914979757085	0.25427671616226205	0.10331603453890012	0.535377358490566	0.20242914979757085	0.9435681002215263	0.5754310344827587	0.20242914979757085	0.20242914979757085	0.8311781609195402	0.4224407728672376	0.6474358974358975	0.332379679144385	0.39372822299651566	0.5150149993478543	0.13300299348102226	0.5299957415096348	0.39372822299651566	0.9452108861554921	0.6474358974358975	0.39372822299651566	0.39372822299651566	0.8186813186813187	0.11530698785600747	0.5059523809523809	0.20408163265306123	0.20879120879120883	0.25588697017268447	0.008792249355666623	0.5032467532467533	0.2087912087912088	0.8631368631368631	0.5059523809523809	0.2087912087912088	0.2087912087912088	0.6284013605442177	0.11469602584838867	0.3748178482055664	0.31088244937042026	0.6114334659593281	0.2647725583103337	0.29807868639704327	0.3846458577550582	0.11815951400996119	0.5326865500001003	0.29807868639704327	0.9443894931885092	0.6114334659593281	0.29807868639704327	0.29807868639704327	0.8249297398004294	0.4895138740539551
3	2023-09-24 22:50:11.394888	0fa9bdb8e69a2eadf107a0a2f9a1a146fc07191376ff6afe5411bd5c3d213f35	2023-09-24 22:50:09.984258	nuclear_receptors	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.795517827212296	0.6892265193370166	0.3727633839106784	0.42233632862644416	0.5241985437958255	0.20302132320859784	0.5544554455445545	0.42233632862644416	0.9370861348008999	0.6892265193370166	0.42233632862644416	0.42233632862644416	0.9866147664490206	0.2631347664319853	0.6273758430410791	0.3158134642356241	0.3603238866396761	0.4705401706878048	0.1271713325912062	0.5317417876241406	0.3603238866396761	0.9354032963940084	0.6273758430410791	0.3603238866396761	0.3603238866396761	0.8235744941753526	0.26900856616209046	0.6304213135068154	0.3773715264823336	0.4529616724738676	0.5671027929210839	0.1285306198717651	0.5316668338180723	0.4529616724738676	0.9190196867081785	0.6304213135068154	0.4529616724738676	0.4529616724738676	0.7706526228831062	0.20882352941176469	0.6988636363636364	0.3354003031555739	0.41758241758241765	0.5536965446018773	0.14596855203028555	0.5267857142857143	0.4175824175824176	0.9687990580847724	0.6988636363636364	0.4175824175824176	0.4175824175824176	0.9090909090909091	0.10564112663269043	0.32829856872558594	0.2660716662970379	0.6288985782739472	0.34659249535897885	0.40664277955677186	0.5188214818044443	0.12785097623148564	0.5317043107211065	0.40664277955677186	0.9272114915510934	0.6288985782739472	0.40664277955677186	0.40664277955677186	0.7971135585292294	0.43393969535827637
4	2023-09-24 22:50:11.394888	0fa9bdb8e69a2eadf107a0a2f9a1a146fc07191376ff6afe5411bd5c3d213f35	2023-09-24 22:50:09.984258	nuclear_receptors	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.7068965517241379	0.674547983310153	0.3333083411433927	0.3842105263157894	0.4976496818428451	0.16768933896822505	0.5402750491159135	0.38421052631578945	0.9503980974046118	0.674547983310153	0.38421052631578945	0.38421052631578945	0.9881780250347705	0.14529032655025303	0.6141732283464567	0.24044289044289047	0.2631578947368421	0.35994356520672316	0.11477732371847574	0.5288461538461539	0.2631578947368421	0.9574898785425101	0.6141732283464567	0.2631578947368421	0.2631578947368421	0.7144028871391076	0.22335533274123665	0.6124497991967871	0.3051751848280296	0.3107142857142857	0.35347614455618315	0.17642136489656765	0.5691964285714286	0.3107142857142857	0.9046077806122449	0.6124497991967871	0.3107142857142857	0.3107142857142857	0.7136934836118668	0.16877240912406516	0.5597826086956522	0.17131224553711244	0.17346938775510204	0.20841509168653366	0.09080681175698917	0.5344827586206896	0.17346938775510204	0.9429978888106967	0.5597826086956522	0.17346938775510204	0.17346938775510204	0.6721014492753623	0.107269287109375	0.32505011558532715	0.18432282964574484	0.6133115137716219	0.27280903763546005	0.2869360902255639	0.3567098548814531	0.1455993443075217	0.5490212912087913	0.2869360902255639	0.9310488295773776	0.6133115137716219	0.2869360902255639	0.2869360902255639	0.7140481853754872	0.43231940269470215
5	2023-09-24 22:50:11.394888	0fa9bdb8e69a2eadf107a0a2f9a1a146fc07191376ff6afe5411bd5c3d213f35	2023-09-24 22:50:09.984258	nuclear_receptors	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.7333333333333333	0.6141678129298487	0.23852183650615902	0.2618421052631579	0.36020805092237873	0.11262909281247437	0.5277777777777778	0.2618421052631579	0.9589912280701754	0.6141678129298487	0.2618421052631579	0.2618421052631579	0.9917469050894085	0.12023346359340958	0.5873983739837398	0.23109345408461132	0.23684210526315788	0.28758020044772103	0.12520718183368557	0.5448430493273543	0.23684210526315788	0.9315553457635118	0.5873983739837398	0.23684210526315788	0.23684210526315788	0.6652439024390244	0.20489422530986104	0.5130208333333333	0.1781940687050176	0.17857142857142858	0.19278531687290812	0.023570226039551584	0.5106666666666667	0.17857142857142858	0.8608761904761905	0.5130208333333333	0.17857142857142858	0.17857142857142858	0.6857096354166666	0.2665348180345046	0.5294117647058824	0.17819706498951782	0.18367346938775508	0.12890942540538228	0.09067879518535843	0.5698924731182795	0.1836734693877551	0.8858898398068904	0.5294117647058824	0.1836734693877551	0.1836734693877551	0.611764705882353	0.11726784706115723	0.3250398635864258	0.1625638444516353	0.5502096036585366	0.20464376139481447	0.20770676691729323	0.24018275866031458	0.07438870393661857	0.5277548579970105	0.20770676691729323	0.8962157681198512	0.5502096036585366	0.20770676691729323	0.20770676691729323	0.6754767689278456	0.442307710647583
6	2023-09-24 22:50:11.394888	0fa9bdb8e69a2eadf107a0a2f9a1a146fc07191376ff6afe5411bd5c3d213f35	2023-09-24 22:50:09.984258	nuclear_receptors	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.8723404255319149	0.6747967479674797	0.3319898812331175	0.38382541720154045	0.49848466726994134	0.16586499455022605	0.5393474088291746	0.38382541720154045	0.9515102535609657	0.6747967479674797	0.38382541720154045	0.38382541720154045	0.9959349593495935	0.08943917339433556	0.5540780141843972	0.2117855412427113	0.22672064777327935	0.30974226936967225	0.05973080125974103	0.5164936188622107	0.22672064777327935	0.9333927966224151	0.5540780141843972	0.22672064777327935	0.22672064777327935	0.6625886524822694	0.28790563048240003	0.618019943019943	0.3212934382156726	0.33797909407665505	0.407688056340315	0.15895290674047516	0.5535206718346254	0.33797909407665505	0.9047177880416679	0.618019943019943	0.33797909407665505	0.33797909407665505	0.7545584045584045	0.186902586557759	0.5802469135802469	0.25193423597678916	0.25274725274725274	0.27117563287776053	0.14344382763731173	0.5641025641025641	0.25274725274725274	0.9041983657368273	0.5802469135802469	0.25274725274725274	0.25274725274725274	0.6296296296296297	0.11071610450744629	0.3428041934967041	0.1886724019383678	0.5860489786021701	0.26653948972919195	0.2823498709249672	0.3587151628549936	0.1093418540001081	0.535007145348418	0.2823498709249672	0.9190552923320415	0.5860489786021701	0.2823498709249672	0.2823498709249672	0.708573528520337	0.4535202980041504
7	2023-09-24 22:50:11.394888	0fa9bdb8e69a2eadf107a0a2f9a1a146fc07191376ff6afe5411bd5c3d213f35	2023-09-24 22:50:09.984258	nuclear_receptors	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.8301886792452831	0.6183673469387755	0.25921575208368297	0.2798459563543004	0.36887322247596493	0.1312138279513256	0.5363636363636364	0.2798459563543004	0.947625160462131	0.6183673469387755	0.2798459563543004	0.2798459563543004	0.9938775510204082	0.18493716880066843	0.5756302521008403	0.17229595222295951	0.18218623481781376	0.25618020089783444	0.08032353233931543	0.5213270142180095	0.18218623481781376	0.9651169484045513	0.5756302521008403	0.18218623481781376	0.18218623481781376	0.8134920634920635	0.25779701599130195	0.5102913659449345	0.20174170745630549	0.20209059233449478	0.21505748030719643	0.01895734773109659	0.5087301587301587	0.20209059233449478	0.8323267518389469	0.5102913659449345	0.20209059233449478	0.20209059233449478	0.6418070034750069	0.1577483504094212	0.5240963855421686	0.13018753781004236	0.13186813186813187	0.09867639922086384	0.06656965660245628	0.5459770114942528	0.13186813186813187	0.9201717822407478	0.5240963855421686	0.13186813186813187	0.13186813186813187	0.6822289156626506	0.11609649658203125	0.3403761386871338	0.22136709239598518	0.5429608090228875	0.1870188298396325	0.19213841357615427	0.23561884060251542	0.049640440035206006	0.5150285864740841	0.19213841357615427	0.8987218501217491	0.5429608090228875	0.19213841357615427	0.19213841357615427	0.7276495334835351	0.45647263526916504
8	2023-09-24 22:50:11.394888	0fa9bdb8e69a2eadf107a0a2f9a1a146fc07191376ff6afe5411bd5c3d213f35	2023-09-24 22:50:09.984258	nuclear_receptors	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.7647304932050695	0.7361673414304993	0.43672015544218734	0.51125	0.6113914749900509	0.24885402364884485	0.5655555555555556	0.51125	0.9359194444444445	0.7361673414304993	0.51125	0.51125	0.9850522656053432	0.19477230306060295	0.666044776119403	0.308413020380566	0.36071428571428565	0.4822977466848808	0.14444467820630824	0.5314136125654451	0.3607142857142857	0.9598354525056095	0.666044776119403	0.3607142857142857	0.3607142857142857	0.8112562189054726	0.057690751765255815	0.5342256862080651	0.18123130215714062	0.1875	0.24511231827008872	0.04443177835794378	0.5144203312392919	0.1875	0.9211700456881782	0.5342256862080651	0.1875	0.1875	0.5111826499491698	0.14351804928002393	0.5705128205128205	0.19954487270658514	0.20238095238095238	0.24038442001747368	0.10766219660331079	0.5410958904109588	0.20238095238095238	0.9344422700587084	0.5705128205128205	0.20238095238095238	0.20238095238095238	0.6164529914529915	0.10051679611206055	0.30808162689208984	0.12623152741292937	0.600135231163734	0.2448221612688533	0.2741071428571428	0.36370503247748476	0.094438228282126	0.5229169719023685	0.2741071428571429	0.9405027490968938	0.600135231163734	0.2741071428571429	0.2741071428571429	0.6612194344273212	0.4085984230041504
9	2023-09-24 22:50:11.394888	0fa9bdb8e69a2eadf107a0a2f9a1a146fc07191376ff6afe5411bd5c3d213f35	2023-09-24 22:50:09.984258	nuclear_receptors	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.7586206896551724	0.6362433862433863	0.28310273137859343	0.3125	0.4123055416158865	0.14207112785288417	0.537037037037037	0.3125	0.9490740740740741	0.6362433862433863	0.3125	0.3125	0.9907407407407407	0.2924215344380125	0.6126482213438735	0.2918709677419355	0.3	0.3531096774193548	0.16516066308402563	0.5605381165919282	0.3	0.9152466367713004	0.6126482213438735	0.3	0.3	0.847167325428195	0.062490358308788206	0.5088105726872246	0.06952485265738279	0.07083333333333333	0.03841208991811402	0.03115535769332986	0.527542372881356	0.07083333333333333	0.9488170903954802	0.5088105726872246	0.07083333333333333	0.07083333333333333	0.5033886818027787	0.09774857265677339	0.5	0.06666666666666667	0.07142857142857142	0.009523809523809525	0.0	0.03571428571428571	0.07142857142857142	0.00510204081632653	0.5	0.07142857142857142	0.07142857142857142	0.610042735042735	0.09754610061645508	0.3315577507019043	0.17745594637340034	0.5607293970155491	0.18069791019965914	0.18541666666666667	0.1957608836687344	0.09815801038867775	0.5440402447366421	0.18541666666666667	0.9320318635833903	0.5607293970155491	0.18541666666666667	0.18541666666666667	0.6752780036154868	0.4291038513183594
10	2023-09-24 22:50:11.394888	0fa9bdb8e69a2eadf107a0a2f9a1a146fc07191376ff6afe5411bd5c3d213f35	2023-09-24 22:50:09.984258	nuclear_receptors	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.819672131147541	0.7311688311688311	0.4134396748933935	0.4951219512195122	0.6056332662489669	0.22320588878070854	0.5538793103448276	0.4951219512195122	0.9455950378469302	0.7311688311688311	0.4951219512195122	0.4951219512195122	0.9928571428571428	0.19342691518740862	0.47718669057581187	0.2281859070464768	0.23846153846153847	0.3028554953292585	-0.03130896083915986	0.4892579041185852	0.23846153846153847	0.8352933959745105	0.47718669057581187	0.23846153846153847	0.23846153846153847	0.6702530384538753	0.10401278097712251	0.5635964912280702	0.1894362116069211	0.1910569105691057	0.22037682815771778	0.10271596747010855	0.5414746543778802	0.1910569105691057	0.9328987299089581	0.5635964912280702	0.1910569105691057	0.1910569105691057	0.5478801169590644	0.017543859649122806	0.5194805194805194	0.05065789473684211	0.05128205128205128	0.07437584345479084	0.022792115291927588	0.5066666666666667	0.05128205128205128	0.9873504273504273	0.5194805194805194	0.05128205128205128	0.05128205128205128	0.2792207792207792	0.10684561729431152	0.3048834800720215	0.14871984808226557	0.520391590901941	0.20881105932669894	0.2147592245153221	0.2616161617434881	0.035703503315474346	0.5153662792482328	0.2147592245153221	0.8840960629417343	0.520391590901941	0.2147592245153221	0.2147592245153221	0.6090665777064699	0.411729097366333
11	2023-09-24 22:50:11.394888	0fa9bdb8e69a2eadf107a0a2f9a1a146fc07191376ff6afe5411bd5c3d213f35	2023-09-24 22:50:09.984258	nuclear_receptors	bipartite_adaptations.estimators.bxt_sgso_us	bxt_sgso_us	0.8100064463197375	0.7375	0.4376408347212697	0.5134146341463415	0.613858972919111	0.2491816671988007	0.565359477124183	0.5134146341463415	0.9363940698230512	0.7375	0.5134146341463415	0.5134146341463415	0.9877302631578946	0.2754742606896293	0.7409638554216867	0.3980509341517256	0.5038461538461538	0.6290533404569909	0.1945912349236784	0.5392857142857143	0.5038461538461538	0.9610164835164836	0.7409638554216867	0.5038461538461538	0.5038461538461538	0.8731288791529755	0.07199953095484993	0.5967315945856719	0.2736596736596737	0.3048780487804878	0.40832717418083275	0.09865572634082524	0.525154532967033	0.3048780487804878	0.9358395034843205	0.5967315945856719	0.3048780487804878	0.3048780487804878	0.4412347309343017	0.09359105961225071	0.6180555555555556	0.28056347476102633	0.2948717948717949	0.3664133954256376	0.1523943690424518	0.5491803278688525	0.2948717948717949	0.9306431273644389	0.6180555555555556	0.2948717948717949	0.2948717948717949	0.568287037037037	0.10585141181945801	0.30964231491088867	0.1737368958222396	0.6688477250036793	0.3358553039056996	0.40436210131332084	0.5186902573189118	0.14662348063225183	0.5322201236263736	0.40436210131332084	0.9484279935004021	0.6688477250036793	0.40436210131332084	0.40436210131332084	0.6571818050436387	0.4154937267303467
